city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,cancellation_policy,price,zipcode
Sydney,151.2068613,-33.86413429,93.0,72,1,5,1.0,2.0,2.0,350.0,105.0,Apartment,Entire home/apt,30,t,f,moderate,250.0,2000
Sydney,151.2057547,-33.87501156,,0,14,1,3.0,1.0,1.0,135.0,7.0,Apartment,Private room,0,t,f,flexible,68.0,2000
Sydney,151.206264,-33.86726151,88.0,117,1,4,1.0,1.0,2.0,199.0,74.0,Apartment,Entire home/apt,280,f,f,strict_14_with_grace_period,159.0,2000
Sydney,151.2061115,-33.87809713,,0,2,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,168,f,f,moderate,130.0,2000
Sydney,151.204132,-33.87522401,,0,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Shared room,0,f,f,flexible,28.0,2000
Sydney,151.2100766,-33.86766731,86.0,20,2,4,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,249.0,2000
Sydney,151.2031361,-33.86759811,83.0,13,1,4,1.0,1.0,2.0,250.0,80.0,Apartment,Entire home/apt,0,t,f,moderate,170.0,2000
Sydney,151.2047216,-33.87684257,86.0,93,1,2,1.0,0.0,1.0,300.0,50.0,Apartment,Entire home/apt,143,f,f,strict_14_with_grace_period,115.0,2000
Sydney,151.2068205,-33.86848031,89.0,7,7,3,1.0,1.0,1.0,250.0,150.0,Apartment,Entire home/apt,89,f,f,strict_14_with_grace_period,150.0,2000
Sydney,151.1976751,-33.87051777,90.0,13,4,6,3.0,3.0,4.0,0.0,350.0,Apartment,Entire home/apt,4,t,f,strict_14_with_grace_period,380.0,2000
Sydney,151.2080416,-33.87348105,95.0,118,2,6,2.0,2.0,3.0,0.0,100.0,Apartment,Entire home/apt,236,t,f,strict_14_with_grace_period,299.0,2000
Sydney,151.2059391,-33.86340039,100.0,2,7,2,1.0,1.0,1.0,500.0,100.0,Apartment,Entire home/apt,27,t,f,moderate,175.0,2000
Sydney,151.207431,-33.86349119,85.0,31,2,4,1.0,1.0,2.0,150.0,100.0,Apartment,Entire home/apt,89,f,f,strict_14_with_grace_period,140.0,2000
Sydney,151.2102348,-33.87815364,98.0,34,3,2,1.0,1.0,1.0,750.0,115.0,Apartment,Entire home/apt,37,f,f,strict_14_with_grace_period,150.0,2000
Sydney,151.2032535,-33.87013405,91.0,36,2,4,1.0,1.0,2.0,500.0,99.0,Apartment,Entire home/apt,66,t,f,strict_14_with_grace_period,125.0,2000
Sydney,151.2069492,-33.86788652,90.0,16,7,6,1.5,2.0,2.0,500.0,120.0,Apartment,Entire home/apt,99,t,f,strict_14_with_grace_period,248.0,2000
Sydney,151.2029061,-33.86808009,93.0,60,1,2,1.5,1.0,1.0,500.0,30.0,Apartment,Private room,84,t,f,strict_14_with_grace_period,76.0,2000
Sydney,151.2037226,-33.87606835,94.0,28,2,4,1.0,1.0,2.0,260.0,89.0,Apartment,Entire home/apt,236,t,f,strict_14_with_grace_period,134.0,2000
Sydney,151.2082821,-33.86397182,90.0,168,1,4,1.0,0.0,2.0,199.0,74.0,Apartment,Entire home/apt,312,f,f,strict_14_with_grace_period,159.0,2000
Sydney,151.2087407,-33.88001883,82.0,18,3,4,2.0,2.0,2.0,1200.0,210.0,Apartment,Entire home/apt,176,t,f,strict_14_with_grace_period,270.0,2000
Sydney,151.1985959,-33.89308066,95.0,9,5,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,100.0,2016
Sydney,151.2085595,-33.87024882,,0,31,2,1.0,1.0,1.0,1100.0,242.0,Apartment,Entire home/apt,243,t,f,strict_14_with_grace_period,167.0,2000
Sydney,151.2084976,-33.87838068,,2,3,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,85.0,2000
Sydney,151.2042991,-33.87530034,,0,1,2,1.0,1.0,1.0,0.0,30.0,Apartment,Private room,0,t,f,moderate,120.0,2000
Sydney,151.1971609,-33.87004947,86.0,14,3,4,2.0,2.0,3.0,400.0,230.0,Apartment,Entire home/apt,157,f,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2755278,-33.8873083,80.0,3,2,4,1.0,2.0,3.0,0.0,100.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,195.0,2026
Sydney,151.2039908,-33.86859536,85.0,114,4,6,1.0,0.0,3.0,300.0,80.0,Apartment,Entire home/apt,312,f,f,strict_14_with_grace_period,165.0,2000
Sydney,151.1978012,-33.87466004,88.0,114,1,6,2.0,2.0,4.0,300.0,70.0,Apartment,Entire home/apt,215,f,f,strict_14_with_grace_period,214.0,2000
Sydney,151.2022552,-33.86623623,90.0,4,3,1,1.0,1.0,1.0,300.0,50.0,Apartment,Private room,19,f,t,strict_14_with_grace_period,90.0,2000
Sydney,151.2090972,-33.87658986,97.0,28,2,4,2.0,2.0,2.0,0.0,65.0,Apartment,Entire home/apt,0,t,t,flexible,200.0,2000
Sydney,151.2061204,-33.87628713,,0,14,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,50.0,2000
Sydney,151.2107802,-33.88054071,80.0,21,7,4,1.0,1.0,2.0,405.0,255.0,Apartment,Entire home/apt,161,t,f,strict_14_with_grace_period,201.0,2010
Sydney,151.2030465,-33.87780834,80.0,1,1,2,3.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,moderate,91.0,2000
Sydney,151.2714607,-33.89533361,94.0,168,1,7,1.0,3.0,4.0,1000.0,120.0,Apartment,Entire home/apt,292,t,t,moderate,260.0,2026
Sydney,151.2038778,-33.87653007,,1,14,2,1.0,1.0,1.0,250.0,180.0,Serviced apartment,Entire home/apt,89,f,f,moderate,115.0,2000
Sydney,151.2090329,-33.86439679,86.0,84,1,6,1.0,2.0,3.0,299.0,89.0,Apartment,Entire home/apt,229,f,f,strict_14_with_grace_period,233.0,2000
Sydney,151.2640455,-33.89263221,80.0,1,5,2,1.0,1.0,1.0,0.0,70.0,Apartment,Entire home/apt,0,t,f,flexible,200.0,2026
Sydney,151.1970269,-33.87041046,99.0,31,2,2,1.0,1.0,2.0,0.0,95.0,Apartment,Entire home/apt,193,t,t,strict_14_with_grace_period,295.0,2000
Sydney,151.208202,-33.87515345,100.0,3,1,4,1.0,0.0,2.0,0.0,40.0,Apartment,Entire home/apt,125,f,f,flexible,161.0,2000
Sydney,151.2019534,-33.86686062,,0,4,2,1.0,1.0,1.0,500.0,255.0,Apartment,Entire home/apt,34,f,f,strict_14_with_grace_period,196.0,2000
Sydney,151.2047903,-33.86786204,92.0,6,1,3,1.0,1.0,1.0,0.0,80.0,Apartment,Entire home/apt,10,t,f,strict_14_with_grace_period,100.0,2000
Sydney,151.2071428,-33.87937088,80.0,19,1,4,1.0,0.0,2.0,300.0,60.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,120.0,2000
Sydney,151.2044671,-33.87258342,91.0,107,1,4,1.0,1.0,2.0,199.0,74.0,Apartment,Entire home/apt,173,f,f,strict_14_with_grace_period,174.0,2000
Sydney,151.2046125,-33.87269026,95.0,63,1,6,2.0,2.0,3.0,300.0,99.0,Apartment,Entire home/apt,115,f,f,strict_14_with_grace_period,275.0,2000
Sydney,151.2044577,-33.86816124,81.0,19,1,4,1.0,1.0,2.0,199.0,74.0,Apartment,Entire home/apt,335,f,f,strict_14_with_grace_period,165.0,2000
Sydney,151.2083787,-33.86281706,,0,7,2,1.0,0.0,1.0,0.0,305.0,Apartment,Entire home/apt,180,f,f,strict_14_with_grace_period,169.0,2000
Sydney,151.2017146,-33.86787371,93.0,12,4,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,139.0,2000
Sydney,151.1816781,-33.8979347,,0,10,2,1.5,1.0,1.0,0.0,0.0,House,Private room,0,f,f,strict_14_with_grace_period,65.0,2042
Sydney,151.2064388,-33.87269365,90.0,36,2,4,1.0,0.0,2.0,300.0,69.0,Apartment,Entire home/apt,10,t,f,strict_14_with_grace_period,161.0,2000
Sydney,151.2068833,-33.87814498,94.0,172,2,2,1.0,1.0,1.0,200.0,69.0,Apartment,Entire home/apt,180,t,f,moderate,152.0,2000
Sydney,151.204212,-33.87393718,87.0,112,1,4,1.0,0.0,2.0,199.0,74.0,Apartment,Entire home/apt,332,f,f,strict_14_with_grace_period,165.0,2000
Sydney,151.2100903,-33.87786575,90.0,16,2,6,1.0,1.0,3.0,250.0,80.0,Apartment,Entire home/apt,0,t,f,moderate,170.0,2000
Sydney,151.2052413,-33.87233211,60.0,1,31,3,1.0,0.0,1.0,850.0,242.0,Apartment,Entire home/apt,281,t,f,strict_14_with_grace_period,143.0,2000
Sydney,151.2061456,-33.87618395,60.0,1,2,2,1.0,1.0,1.0,500.0,80.0,Apartment,Entire home/apt,0,f,f,flexible,160.0,2000
Sydney,151.20558,-33.87543078,92.0,12,3,2,1.0,1.0,1.0,400.0,170.0,Apartment,Entire home/apt,147,f,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2077404,-33.8834736,90.0,4,3,2,1.0,0.0,1.0,200.0,60.0,Apartment,Entire home/apt,223,f,f,strict_14_with_grace_period,115.0,2010
Sydney,151.2084097,-33.8642062,96.0,57,6,4,1.0,2.0,2.0,400.0,120.0,Apartment,Entire home/apt,317,t,t,flexible,281.0,2000
Sydney,151.2052823,-33.86935171,97.0,104,1,6,2.0,2.0,6.0,500.0,100.0,Apartment,Entire home/apt,145,f,t,moderate,301.0,2000
Sydney,151.2030904,-33.87344593,100.0,3,1,2,1.0,1.0,1.0,300.0,60.0,Apartment,Private room,0,f,f,moderate,118.0,2000
Sydney,151.2086736,-33.86417339,90.0,6,3,4,1.0,1.0,2.0,0.0,150.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2052921,-33.8662427,94.0,40,2,7,1.5,2.0,5.0,500.0,0.0,Apartment,Entire home/apt,263,t,f,strict_14_with_grace_period,329.0,2000
Sydney,151.2048494,-33.86923172,95.0,4,7,2,1.0,1.0,1.0,250.0,150.0,Apartment,Entire home/apt,334,f,f,strict_14_with_grace_period,175.0,2000
Sydney,151.2118913,-33.8758983,81.0,28,3,5,1.0,2.0,4.0,150.0,70.0,Apartment,Entire home/apt,350,f,f,strict_14_with_grace_period,246.0,2000
Sydney,151.2073386,-33.87809858,95.0,8,3,2,2.5,1.0,1.0,200.0,40.0,Apartment,Private room,0,t,f,moderate,152.0,2000
Sydney,151.2090465,-33.87581424,91.0,34,2,6,1.0,1.0,3.0,300.0,90.0,Apartment,Entire home/apt,300,t,f,strict_14_with_grace_period,170.0,2000
Sydney,151.2076799,-33.87620699,88.0,136,2,8,2.0,2.0,5.0,400.0,120.0,Apartment,Entire home/apt,135,t,f,strict_14_with_grace_period,299.0,2000
Sydney,151.2067392,-33.86361754,95.0,29,2,2,1.0,0.0,1.0,200.0,0.0,Apartment,Entire home/apt,0,t,f,moderate,169.0,2000
Sydney,151.2048141,-33.86999638,100.0,97,3,2,1.0,0.0,1.0,0.0,70.0,Apartment,Entire home/apt,105,t,t,strict_14_with_grace_period,173.0,2000
Sydney,151.2032552,-33.87816569,92.0,5,2,7,1.0,1.0,3.0,500.0,0.0,Apartment,Entire home/apt,180,t,f,strict_14_with_grace_period,250.0,2000
Sydney,151.2102418,-33.86240382,90.0,95,2,4,1.0,2.0,3.0,350.0,90.0,Apartment,Entire home/apt,48,t,f,strict_14_with_grace_period,250.0,2000
Sydney,151.2743274,-33.89144367,100.0,3,6,4,1.0,2.0,2.0,300.0,150.0,House,Entire home/apt,0,t,f,strict_14_with_grace_period,170.0,2026
Sydney,151.2120401,-33.87805432,98.0,57,2,2,1.0,1.0,1.0,300.0,50.0,Condominium,Entire home/apt,35,t,t,strict_14_with_grace_period,210.0,2010
Sydney,151.2032095,-33.87779754,80.0,2,1,2,1.0,1.0,2.0,200.0,0.0,Apartment,Private room,0,f,f,flexible,80.0,2000
Sydney,151.2496973,-33.89246145,92.0,63,2,1,1.0,1.0,1.0,300.0,40.0,Apartment,Private room,363,t,f,moderate,76.0,2022
Sydney,151.2040885,-33.87099605,90.0,114,5,5,1.0,1.0,3.0,350.0,80.0,Apartment,Entire home/apt,322,f,f,strict_14_with_grace_period,150.0,2000
Sydney,151.2094183,-33.86352148,94.0,49,1,2,1.0,1.0,1.0,0.0,10.0,Serviced apartment,Private room,0,t,f,flexible,150.0,2000
Sydney,151.196808,-33.87002555,99.0,97,2,4,2.0,2.0,2.0,150.0,50.0,Apartment,Entire home/apt,168,f,t,strict_14_with_grace_period,299.0,2000
Sydney,151.205333,-33.86959082,91.0,30,3,3,1.0,0.0,2.0,200.0,100.0,Apartment,Entire home/apt,281,f,f,strict_14_with_grace_period,240.0,2000
Sydney,151.2080895,-33.87399145,90.0,9,1,2,1.0,0.0,1.0,500.0,80.0,Apartment,Entire home/apt,0,f,f,moderate,129.0,2000
Sydney,151.2044511,-33.87488654,96.0,65,1,5,1.0,1.0,3.0,200.0,45.0,Apartment,Entire home/apt,68,f,t,moderate,179.0,2000
Sydney,151.2026355,-33.86623668,100.0,1,3,2,1.0,1.0,1.0,0.0,50.0,Apartment,Private room,0,t,f,moderate,120.0,2000
Sydney,151.2060303,-33.87660978,90.0,6,3,4,2.0,2.0,3.0,500.0,340.0,Apartment,Entire home/apt,129,f,f,strict_14_with_grace_period,281.0,2000
Sydney,151.2060672,-33.8635075,,0,7,4,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,210.0,2000
Sydney,151.2043034,-33.86677398,98.0,86,2,4,2.0,2.0,2.0,200.0,80.0,Apartment,Entire home/apt,76,f,t,moderate,299.0,2000
Sydney,151.1970009,-33.89952165,,0,2,2,1.0,1.0,1.0,400.0,40.0,Townhouse,Entire home/apt,0,f,f,moderate,110.0,2000
Sydney,151.204855,-33.87454656,94.0,25,2,4,1.0,2.0,0.0,0.0,170.0,Apartment,Entire home/apt,28,f,f,strict_14_with_grace_period,220.0,2000
Sydney,151.20341,-33.87171662,,0,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,moderate,150.0,2000
Sydney,151.2036003,-33.87795827,95.0,4,2,5,2.0,2.0,3.0,500.0,150.0,Apartment,Entire home/apt,86,f,f,strict_14_with_grace_period,196.0,2000
Sydney,151.2045059,-33.87642902,87.0,3,6,2,1.0,1.0,1.0,500.0,250.0,Apartment,Entire home/apt,64,f,f,strict_14_with_grace_period,151.0,2000
Sydney,151.2045848,-33.86541414,100.0,1,1,2,1.5,1.0,1.0,500.0,20.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,100.0,2000
Sydney,151.2046075,-33.86717515,100.0,2,1,2,2.5,1.0,1.0,400.0,10.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,100.0,2000
Sydney,151.2054942,-33.87561779,100.0,1,10,2,1.0,1.0,1.0,0.0,170.0,Apartment,Entire home/apt,90,t,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2042388,-33.86827155,92.0,184,1,4,1.0,0.0,2.0,199.0,74.0,Apartment,Entire home/apt,284,f,f,strict_14_with_grace_period,169.0,2000
Sydney,151.2036717,-33.87023421,,0,2,2,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,203.0,2000
Sydney,151.2048532,-33.87769688,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,100.0,2000
Sydney,151.2020015,-33.86833268,100.0,5,2,3,1.0,1.0,1.0,0.0,25.0,Apartment,Entire home/apt,0,t,f,moderate,183.0,2000
Sydney,151.2100728,-33.87646124,100.0,2,7,2,1.0,1.0,1.0,200.0,50.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,105.0,2000
Sydney,151.1986598,-33.86984739,100.0,4,3,2,1.0,1.0,1.0,0.0,30.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,80.0,2000
Sydney,151.2122189,-33.86302979,94.0,244,3,4,1.0,1.0,2.0,400.0,0.0,Apartment,Entire home/apt,262,t,f,strict_14_with_grace_period,270.0,2000
Sydney,151.2035602,-33.87681557,92.0,99,2,4,1.0,1.0,2.0,200.0,40.0,Apartment,Entire home/apt,311,t,f,moderate,165.0,2000
Sydney,151.1985736,-33.87196225,,0,7,1,1.0,1.0,1.0,0.0,0.0,Apartment,Shared room,0,f,f,flexible,59.0,2000
Sydney,151.2033058,-33.86883042,84.0,28,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,349,f,f,flexible,219.0,2000
Sydney,151.2051581,-33.86960728,93.0,137,1,5,1.0,0.0,2.0,249.0,74.0,Apartment,Entire home/apt,338,f,f,strict_14_with_grace_period,169.0,2000
Sydney,151.2080955,-33.87520624,93.0,197,1,4,1.0,0.0,2.0,199.0,74.0,Apartment,Entire home/apt,300,f,f,strict_14_with_grace_period,174.0,2000
Sydney,151.2033017,-33.87237278,90.0,52,1,4,1.0,1.0,2.0,199.0,74.0,Apartment,Entire home/apt,77,f,f,strict_14_with_grace_period,179.0,2000
Sydney,151.2040767,-33.86831636,75.0,4,1,2,1.0,1.0,1.0,150.0,0.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,91.0,2000
Sydney,151.2030026,-33.86845811,94.0,44,1,2,1.0,1.0,1.0,0.0,40.0,Apartment,Private room,77,f,f,moderate,105.0,2000
Sydney,151.2047354,-33.87480748,92.0,42,1,6,1.0,2.0,3.0,300.0,70.0,Apartment,Entire home/apt,36,f,f,strict_14_with_grace_period,165.0,2000
Sydney,151.205098,-33.86841394,80.0,1,1,2,1.5,1.0,1.0,800.0,10.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,100.0,2000
Sydney,151.2078206,-33.87571163,98.0,149,2,2,1.0,1.0,1.0,150.0,110.0,Apartment,Entire home/apt,125,f,t,strict_14_with_grace_period,170.0,2000
Sydney,151.2081765,-33.87332153,93.0,126,1,6,2.0,2.0,3.0,0.0,89.0,Apartment,Entire home/apt,280,f,t,strict_14_with_grace_period,398.0,2000
Sydney,151.19882,-33.87055888,92.0,17,1,4,2.0,2.0,2.0,150.0,155.0,Apartment,Entire home/apt,85,f,f,strict_14_with_grace_period,270.0,2000
Sydney,151.2059846,-33.87684845,89.0,24,1,2,1.0,1.0,1.0,0.0,10.0,Apartment,Private room,0,t,f,flexible,106.0,2000
Sydney,151.2094761,-33.87363907,,0,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,240.0,2000
Sydney,151.2036679,-33.86903554,,0,4,2,1.0,1.0,1.0,130.0,35.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,80.0,2000
Sydney,151.2640068,-33.89281052,96.0,49,10,2,1.0,1.0,1.0,300.0,100.0,Apartment,Entire home/apt,253,t,f,strict_14_with_grace_period,111.0,2026
Sydney,151.2050475,-33.86800081,96.0,41,1,4,1.0,0.0,4.0,300.0,60.0,Apartment,Entire home/apt,157,f,t,strict_14_with_grace_period,166.0,2000
Sydney,151.202797,-33.86908237,99.0,16,7,2,1.0,1.0,1.0,450.0,60.0,Apartment,Entire home/apt,108,t,t,moderate,159.0,2000
Sydney,151.2019978,-33.86728609,,0,1,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,f,f,moderate,110.0,2000
Sydney,151.2036062,-33.86998544,96.0,63,1,6,2.0,2.0,5.0,500.0,100.0,Apartment,Entire home/apt,155,f,t,strict_14_with_grace_period,285.0,2000
Sydney,151.2076194,-33.87012054,86.0,170,1,5,1.0,0.0,3.0,500.0,49.0,Apartment,Entire home/apt,129,t,f,strict_14_with_grace_period,130.0,2000
Sydney,151.2028413,-33.87548789,89.0,11,2,7,1.0,1.0,1.0,300.0,100.0,Apartment,Entire home/apt,18,f,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2052045,-33.8680885,96.0,18,7,2,1.0,1.0,1.0,250.0,150.0,Apartment,Entire home/apt,364,f,f,strict_14_with_grace_period,175.0,2000
Sydney,151.2102883,-33.86957967,,0,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,364,f,f,flexible,200.0,2000
Sydney,151.2066477,-33.86332939,87.0,7,1,7,1.0,2.0,6.0,0.0,80.0,Apartment,Entire home/apt,161,f,f,strict_14_with_grace_period,190.0,2000
Sydney,151.2062477,-33.87743313,98.0,49,2,3,1.0,1.0,1.0,0.0,79.0,Apartment,Entire home/apt,338,f,t,strict_14_with_grace_period,279.0,2000
Sydney,151.2029879,-33.87455309,93.0,64,2,6,2.0,2.0,3.0,0.0,100.0,Apartment,Entire home/apt,187,t,f,strict_14_with_grace_period,278.0,2000
Sydney,151.2122058,-33.88309018,83.0,6,10,4,1.0,2.0,3.0,1349.0,67.0,Apartment,Entire home/apt,365,t,f,strict_14_with_grace_period,162.0,2010
Sydney,151.2102547,-33.87832513,98.0,43,1,4,1.0,1.0,1.0,300.0,0.0,Loft,Entire home/apt,325,f,f,strict_14_with_grace_period,291.0,2000
Sydney,151.2082288,-33.86986931,96.0,55,1,4,1.5,2.0,2.0,0.0,60.0,Apartment,Entire home/apt,108,f,t,strict_14_with_grace_period,329.0,2000
Sydney,151.1894524,-33.89844043,100.0,3,4,4,1.0,2.0,3.0,0.0,70.0,Townhouse,Entire home/apt,54,t,f,flexible,127.0,2000
Sydney,151.2045532,-33.87587267,78.0,108,1,3,1.0,0.0,2.0,300.0,50.0,Apartment,Entire home/apt,152,t,f,strict_14_with_grace_period,100.0,2000
Sydney,151.2037353,-33.87652767,89.0,34,2,7,1.0,1.0,4.0,500.0,0.0,Apartment,Entire home/apt,265,t,f,strict_14_with_grace_period,250.0,2000
Sydney,151.2100537,-33.87446653,96.0,82,3,2,1.0,1.0,1.0,250.0,60.0,Apartment,Entire home/apt,146,f,t,strict_14_with_grace_period,155.0,2000
Sydney,151.2082548,-33.87000954,100.0,14,14,3,1.0,1.0,2.0,350.0,120.0,Condominium,Entire home/apt,4,t,f,moderate,230.0,2000
Sydney,151.2044518,-33.8681339,92.0,6,7,3,1.0,1.0,1.0,250.0,150.0,Apartment,Entire home/apt,364,f,f,strict_14_with_grace_period,155.0,2000
Sydney,151.2047504,-33.87435092,97.0,63,1,6,2.0,2.0,4.0,300.0,99.0,Apartment,Entire home/apt,235,f,t,strict_14_with_grace_period,279.0,2000
Sydney,151.2072596,-33.8759417,100.0,2,3,2,1.0,0.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,flexible,265.0,2000
Sydney,151.2014188,-33.86744184,90.0,64,1,3,1.0,2.0,2.0,300.0,70.0,Apartment,Entire home/apt,130,f,f,strict_14_with_grace_period,175.0,2000
Sydney,151.2092462,-33.87583991,92.0,21,3,4,2.0,2.0,3.0,500.0,340.0,Apartment,Entire home/apt,1,f,f,strict_14_with_grace_period,280.0,2000
Sydney,151.2050629,-33.86794917,97.0,59,1,6,2.0,2.0,6.0,500.0,100.0,Apartment,Entire home/apt,167,f,t,strict_14_with_grace_period,275.0,2000
Sydney,151.2084147,-33.87454694,95.0,80,2,6,2.0,2.0,3.0,0.0,89.0,Apartment,Entire home/apt,61,t,f,strict_14_with_grace_period,299.0,2000
Sydney,151.208992,-33.87928834,93.0,32,1,4,1.0,1.0,1.0,400.0,80.0,Apartment,Entire home/apt,180,f,f,strict_14_with_grace_period,150.0,2000
Sydney,151.2085486,-33.8771057,100.0,1,9,2,2.5,2.0,1.0,500.0,75.0,Apartment,Entire home/apt,61,t,f,flexible,161.0,2000
Sydney,151.2083129,-33.8751086,100.0,1,3,4,2.0,2.0,3.0,500.0,340.0,Apartment,Entire home/apt,132,f,f,strict_14_with_grace_period,250.0,2000
Sydney,151.2050768,-33.87564699,91.0,18,31,5,2.0,2.0,3.0,1500.0,264.0,Apartment,Entire home/apt,320,t,f,strict_14_with_grace_period,233.0,2000
Sydney,151.209917,-33.87684477,80.0,1,10,2,1.0,0.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,139.0,2000
Sydney,151.2067924,-33.86269719,95.0,147,2,4,1.0,2.0,2.0,500.0,90.0,Apartment,Entire home/apt,232,f,t,strict_14_with_grace_period,260.0,2000
Sydney,151.2050296,-33.8695204,86.0,79,1,5,2.0,2.0,3.0,500.0,89.0,Apartment,Entire home/apt,300,t,f,strict_14_with_grace_period,259.0,2000
Sydney,151.2095628,-33.8928914,94.0,16,2,4,1.0,2.0,3.0,600.0,100.0,Loft,Entire home/apt,24,t,f,strict_14_with_grace_period,250.0,2016
Sydney,151.2071302,-33.87638077,93.0,64,1,6,2.0,2.0,2.0,250.0,110.0,Apartment,Entire home/apt,263,t,f,moderate,233.0,2000
Sydney,151.203018,-33.8747954,97.0,39,2,4,1.0,1.0,2.0,200.0,50.0,Apartment,Entire home/apt,243,t,t,moderate,170.0,2000
Sydney,151.2052465,-33.87523928,,0,21,1,1.0,1.0,1.0,600.0,0.0,Apartment,Private room,90,f,f,strict_14_with_grace_period,59.0,2000
Sydney,151.204968,-33.87003628,97.0,192,3,2,1.0,1.0,1.0,150.0,0.0,Condominium,Private room,0,t,t,moderate,99.0,2000
Sydney,151.2054841,-33.87003265,92.0,10,7,2,1.0,1.0,1.0,250.0,150.0,Apartment,Entire home/apt,356,f,f,strict_14_with_grace_period,165.0,2000
Sydney,151.2066822,-33.86636477,90.0,16,7,3,1.0,1.0,1.0,250.0,150.0,Apartment,Entire home/apt,357,f,f,strict_14_with_grace_period,148.0,2000
Sydney,151.2034888,-33.87733354,77.0,51,1,8,2.0,2.0,4.0,300.0,120.0,Apartment,Entire home/apt,89,f,f,strict_14_with_grace_period,301.0,2000
Sydney,151.1968282,-33.87205166,99.0,17,1,4,2.0,2.0,2.0,299.0,153.0,Apartment,Entire home/apt,42,f,t,strict_14_with_grace_period,161.0,2000
Sydney,151.2037744,-33.87699934,20.0,1,3,2,1.0,1.0,2.0,300.0,80.0,Apartment,Shared room,329,t,f,strict_14_with_grace_period,148.0,2000
Sydney,151.2033822,-33.87623792,88.0,25,2,4,1.0,1.0,2.0,180.0,60.0,Condominium,Entire home/apt,101,f,f,moderate,170.0,2000
Sydney,151.2085733,-33.86517063,90.0,4,2,4,1.0,1.0,2.0,0.0,210.0,Apartment,Entire home/apt,181,t,f,moderate,196.0,2000
Sydney,151.2051391,-33.87537608,87.0,20,2,4,1.0,1.0,2.0,200.0,50.0,Apartment,Entire home/apt,266,t,f,moderate,165.0,2000
Sydney,151.1980762,-33.87467842,93.0,121,3,5,2.0,2.0,5.0,300.0,150.0,Apartment,Entire home/apt,232,t,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2093162,-33.87456444,80.0,1,5,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,50.0,2000
Sydney,151.2141177,-33.8914373,98.0,37,27,1,1.0,1.0,1.0,0.0,30.0,House,Private room,8,f,t,strict_14_with_grace_period,70.0,2010
Sydney,151.2076622,-33.87540438,96.0,73,1,4,1.0,0.0,2.0,199.0,74.0,Apartment,Entire home/apt,129,f,f,strict_14_with_grace_period,169.0,2000
Sydney,151.2102363,-33.86730876,100.0,4,7,2,1.0,1.0,1.0,250.0,180.0,Apartment,Entire home/apt,365,f,f,strict_14_with_grace_period,179.0,2000
Sydney,151.2033382,-33.86659207,95.0,49,2,4,1.0,1.0,2.0,200.0,80.0,Apartment,Entire home/apt,50,t,t,strict_14_with_grace_period,150.0,2000
Sydney,151.203387,-33.8662534,96.0,29,1,3,1.0,1.0,1.0,400.0,100.0,Apartment,Entire home/apt,0,f,t,strict_14_with_grace_period,147.0,2000
